ID,Model,ModelParameters,TransformationParameters,TransformationRuntime,FitRuntime,PredictRuntime,TotalRuntime,Ensemble,Exceptions,Runs,ValidationRound,smape,mae,rmse,containment,spl,contour,smape_weighted,mae_weighted,rmse_weighted,containment_weighted,spl_weighted,contour_weighted,Score,TotalRuntimeSeconds
7bc4f87cc502a2a059774b1bf17ebc3c,GLS,{},"{""outlier_method"": ""clip"", ""outlier_threshold"": 4, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": ""Linear"", ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.433051000,0 days 00:00:00.001993000,0 days 00:00:02.271977000,0 days 00:00:02.707021000,0,,1,0,97.5365525891525,2.9679306076776886,3.747535004468743,0.879642857142857,0.5401035712359501,0.5425925925925924,97.53655258915249,2.967930607677689,3.7475350044687445,0.8796428571428571,0.5401035712359502,0.5425925925925925,7.443959011089449,3.0
4c6580175b7100cc95a693a64e501400,GLS,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""median"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": ""upper"", ""n_bins"": 10, ""context_slicer"": null}",0 days 00:00:00.266984000,0 days 00:00:00.001964000,0 days 00:00:02.092812000,0 days 00:00:02.361760000,0,,1,0,110.6186831784382,3.419114642670159,4.23341864589361,0.7639285714285714,0.6681687806262012,0.6377777777777777,110.61868317843822,3.4191146426701584,4.233418645893612,0.7639285714285714,0.6681687806262009,0.6377777777777779,8.446038236195305,3.0
6d5638f1c18d831140eb0b897feed198,GLS,{},"{""outlier_method"": ""remove"", ""outlier_threshold"": 3, ""outlier_position"": ""middle"", ""fillna"": ""median"", ""transformation"": ""QuantileTransformer"", ""second_transformation"": null, ""transformation_param"": null, ""detrend"": ""Linear"", ""third_transformation"": ""RobustScaler"", ""transformation_param2"": null, ""fourth_transformation"": ""PowerTransformer"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:01.169796000,0 days 00:00:00.000998000,0 days 00:00:02.107181000,0 days 00:00:03.277975000,0,,1,0,90.88525704565569,3.6425921386925406,4.556410029980755,0.8457142857142859,0.9003997233946294,0.36148148148148146,90.88525704565568,3.6425921386925415,4.556410029980756,0.8457142857142859,0.900399723394629,0.3614814814814814,7.843432780456485,4.0
56b19d5072b5bc46ba33dcc0f1ce8b9d,SeasonalNaive,"{""method"": ""Median"", ""lag_1"": 12, ""lag_2"": ""None""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": null, ""fillna"": ""fake date"", ""transformation"": ""StandardScaler"", ""second_transformation"": ""RollingMean"", ""transformation_param"": ""10"", ""detrend"": null, ""third_transformation"": ""RollingMean"", ""transformation_param2"": ""10"", ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.628812000,0 days 00:00:00.001995000,0 days 00:00:02.035141000,0 days 00:00:02.665948000,0,,1,0,136.83949660323825,12.139932923848816,15.977268316579268,0.19607142857142848,31.13105337580873,0.47185185185185163,136.83949660323825,12.139932923848814,15.977268316579273,0.19607142857142856,31.131053375808744,0.47185185185185174,19.349166407234826,3.0
52b0330589ed00214656215af5ee8fc5,SeasonalNaive,"{""method"": ""Mean"", ""lag_1"": 54, ""lag_2"": ""None""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.248347000,0 days 00:00:00.001995000,0 days 00:00:02.326501000,0 days 00:00:02.576843000,0,,1,0,98.08853648837507,3.4635714285714285,4.364725493440412,0.8421428571428567,0.5791268491654705,0.4825925925925929,98.08853648837504,3.4635714285714276,4.364725493440414,0.8421428571428571,0.5791268491654705,0.4825925925925927,7.990701162401917,3.0
cac25c6add5ec5aa8bd365acaee546c5,SeasonalNaive,"{""method"": ""Median"", ""lag_1"": 12, ""lag_2"": 96}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.232241000,0 days 00:00:00.003582000,0 days 00:00:02.105960000,0 days 00:00:02.341783000,0,,1,0,97.65903708375427,3.614464285714286,4.500060945194551,0.8403571428571426,0.5773846684212018,0.4485185185185185,97.65903708375424,3.614464285714286,4.500060945194551,0.8403571428571429,0.5773846684212021,0.4485185185185185,8.097729976630976,3.0
41dbe66b7eb2d2c67907982392e6e601,ZeroesNaive,{},"{""outlier_method"": ""clip"", ""outlier_threshold"": 3, ""outlier_position"": ""middle"", ""fillna"": ""ffill"", ""transformation"": null, ""second_transformation"": ""PositiveShift"", ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""DifferencedTransformer"", ""discretization"": ""lower"", ""n_bins"": 25, ""context_slicer"": null}",0 days 00:00:00.698635000,0 days 00:00:00.000000000,0 days 00:00:00.001000000,0 days 00:00:00.699635000,0,,1,0,92.38140820017543,4.285343561769558,5.102731766487301,0.2332142857142857,1.454385848503784,0.36222222222222217,92.38140820017543,4.285343561769558,5.102731766487301,0.2332142857142857,1.454385848503784,0.36222222222222217,8.426314714008043,1.0
36dcef95da9460c2b180ab98db0af7a8,ZeroesNaive,{},"{""outlier_method"": ""clip"", ""outlier_threshold"": 3, ""outlier_position"": ""middle"", ""fillna"": ""ffill"", ""transformation"": null, ""second_transformation"": ""SeasonalDifference"", ""transformation_param"": ""24"", ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""DifferencedTransformer"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.349975000,0 days 00:00:00.000000000,0 days 00:00:00.000997000,0 days 00:00:00.350972000,0,,1,0,89.48800978497373,3.397857142857143,4.466358673582558,0.25071428571428567,1.4062639342463157,0.437037037037037,89.4880097849737,3.3978571428571427,4.466358673582558,0.25071428571428567,1.4062639342463155,0.437037037037037,7.6596371642266385,1.0
ec08842c0dc4dff138ca00def00bd8ba,ZeroesNaive,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": null, ""fillna"": ""fake date"", ""transformation"": ""PowerTransformer"", ""second_transformation"": ""RollingMean"", ""transformation_param"": ""14"", ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""PctChangeTransformer"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:01.114290000,0 days 00:00:00.000000000,0 days 00:00:00.001026000,0 days 00:00:01.115316000,0,,1,0,88.46794879700472,3.4250000000006553,4.564258447800736,0.18607142857142858,1.4361229133114974,0.44518518518518513,88.4679487970047,3.4250000000006535,4.564258447800738,0.18607142857142855,1.4361229133114974,0.4451851851851852,7.683934235681713,2.0
5d0c796ca023e34cd053bb7d21fba0a0,LastValueNaive,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": ""RollingMean"", ""transformation_param"": ""3"", ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.442224000,0 days 00:00:00.009002000,0 days 00:00:00.056050000,0 days 00:00:00.507276000,0,,1,0,90.04674084255812,3.9932142857142856,4.970041399181202,0.41964285714285693,1.2680318616432216,0.44518518518518513,90.04674084255811,3.993214285714286,4.970041399181202,0.41964285714285715,1.2680318616432216,0.4451851851851852,8.161737535625551,1.0
d9ba64df934d8eb797fe5c8f98bcd208,LastValueNaive,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": null, ""fillna"": ""ffill mean biased"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": ""Linear"", ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.353797000,0 days 00:00:00.013961000,0 days 00:00:00.068746000,0 days 00:00:00.436504000,0,,1,0,96.55679427572524,4.395446562075704,5.206502183154655,0.46749999999999986,0.9450344219697777,0.43111111111111095,96.55679427572524,4.395446562075704,5.206502183154655,0.4675,0.9450344219697778,0.43111111111111106,8.704666298425469,1.0
a94bbc2e67235b4d5b827f68cbddab0b,LastValueNaive,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""ffill mean biased"", ""transformation"": ""QuantileTransformer"", ""second_transformation"": null, ""transformation_param"": null, ""detrend"": ""Linear"", ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""MaxAbsScaler"", ""discretization"": ""sklearn-quantile"", ""n_bins"": 10, ""context_slicer"": null}",0 days 00:00:01.029586000,0 days 00:00:00.017953000,0 days 00:00:00.061867000,0 days 00:00:01.109406000,0,,1,0,90.69880051679081,4.135068126564607,4.974676119060313,0.642857142857143,0.8151093601058935,0.3674074074074074,90.69880051679084,4.135068126564607,4.974676119060314,0.6428571428571429,0.8151093601058935,0.36740740740740735,8.231312525596298,2.0
43c4d201e0a86008f28055d5648ae172,AverageValueNaive,"{""method"": ""Mean""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": 10}",0 days 00:00:00.272242000,0 days 00:00:00.000998000,0 days 00:00:00.067831000,0 days 00:00:00.341071000,0,,1,0,95.29680911042966,2.9161428571428587,3.657104787310501,0.5057142857142858,0.7362732388666098,0.36222222222222217,95.29680911042962,2.9161428571428583,3.6571047873105003,0.5057142857142857,0.7362732388666098,0.36222222222222217,7.274646387749598,1.0
de71964c6ce720b1107ff0bede6a7c72,AverageValueNaive,"{""method"": ""Median""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": ""PowerTransformer"", ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.434556000,0 days 00:00:00.000000000,0 days 00:00:00.048869000,0 days 00:00:00.483425000,0,,1,0,85.28916770247815,3.2957142857142827,4.209697561168102,0.8003571428571428,0.582492311778783,0.36222222222222217,85.2891677024782,3.295714285714284,4.209697561168104,0.8003571428571428,0.5824923117787831,0.36222222222222217,7.285860852693466,1.0
fe96ba13320fa4b08fd4a513099fb989,GLS,{},"{""outlier_method"": ""remove"", ""outlier_threshold"": 2, ""outlier_position"": ""first"", ""fillna"": ""median"", ""transformation"": ""QuantileTransformer"", ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": ""RobustScaler"", ""transformation_param2"": null, ""fourth_transformation"": ""DifferencedTransformer"", ""discretization"": ""upper"", ""n_bins"": 10, ""context_slicer"": ""HalfMax""}",0 days 00:00:00.789222000,0 days 00:00:00.001033000,0 days 00:00:02.276551000,0 days 00:00:03.066806000,0,,1,0,94.12919883313582,4.867111470304793,5.673306474045148,0.8989285714285711,0.5897264535558144,0.37703703703703717,94.12919883313576,4.867111470304791,5.673306474045153,0.8989285714285714,0.5897264535558144,0.377037037037037,9.019212841284508,4.0
64184a727098e3f3aa08ecc98d287123,GLS,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""median"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": ""RobustScaler"", ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": ""upper"", ""n_bins"": 10, ""context_slicer"": null}",0 days 00:00:00.390758000,0 days 00:00:00.002006000,0 days 00:00:02.453829000,0 days 00:00:02.846593000,0,,1,0,111.52647455579886,3.4509667865329607,4.278888502560815,0.7653571428571427,0.6720459662950755,0.6000000000000001,111.52647455579883,3.4509667865329603,4.278888502560816,0.765357142857143,0.6720459662950753,0.6,8.523140619205712,3.0
06b92c5f3c22b30bfa4e2bc0ed785e12,GLS,{},"{""outlier_method"": ""remove"", ""outlier_threshold"": 2, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""DifferencedTransformer"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": ""HalfMax""}",0 days 00:00:00.385931000,0 days 00:00:00.000972000,0 days 00:00:02.224102000,0 days 00:00:02.611005000,0,,1,0,93.41755558490617,4.335180156501023,5.143773980844166,0.9878571428571427,3.1959636318421243,0.4940740740740741,93.41755558490617,4.335180156501024,5.14377398084417,0.9878571428571428,3.1959636318421225,0.49407407407407417,8.511077471255387,3.0
6aa6a9f3957ca760aece60a332fb6ac0,SeasonalNaive,"{""method"": ""Mean"", ""lag_1"": 69, ""lag_2"": 7}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": null, ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""SinTrend"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.973110000,0 days 00:00:00.002992000,0 days 00:00:02.222929000,0 days 00:00:03.199031000,0,,1,0,99.26509626769807,2.929996398470526,3.6512303857111394,0.8464285714285712,0.5366982313885554,0.49629629629629635,99.26509626769807,2.9299963984705277,3.6512303857111426,0.8464285714285712,0.5366982313885551,0.4962962962962962,7.448883699023893,4.0
0f0b32d8f011e75b3d960116a1579b75,SeasonalNaive,"{""method"": ""Mean"", ""lag_1"": 69, ""lag_2"": 1}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": ""upper"", ""n_bins"": 25, ""context_slicer"": null}",0 days 00:00:00.253829000,0 days 00:00:00.000997000,0 days 00:00:02.134678000,0 days 00:00:02.389504000,0,,1,0,94.25131634414174,3.27502380952381,4.122417983911863,0.8589285714285715,0.5414500493216071,0.4429629629629629,94.25131634414174,3.27502380952381,4.122417983911863,0.8589285714285714,0.541450049321607,0.4429629629629629,7.6187066329618744,3.0
c3629d0c31549db073f7b686bf2a29b6,SeasonalNaive,"{""method"": ""Median"", ""lag_1"": 12, ""lag_2"": 7}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": ""6ForecastLength""}",0 days 00:00:00.244848000,0 days 00:00:00.002992000,0 days 00:00:02.344233000,0 days 00:00:02.592073000,0,,1,0,90.00493074069013,3.166607142857143,4.007994903742421,0.8432142857142856,0.5672019253193459,0.46407407407407403,90.00493074069007,3.166607142857143,4.0079949037424205,0.8432142857142856,0.5672019253193458,0.46407407407407403,7.330964068972127,3.0
b7a91a3a11398fabf34f5cb2fc6eb697,SeasonalNaive,"{""method"": ""Mean"", ""lag_1"": 7, ""lag_2"": ""None""}","{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.260305000,0 days 00:00:00.001994000,0 days 00:00:02.306071000,0 days 00:00:02.568370000,0,,1,0,100.80687177134972,2.9601577126577117,3.697425559818811,0.8782142857142858,0.544030865876434,0.5318518518518519,100.80687177134975,2.960157712657712,3.6974255598188104,0.8782142857142857,0.5440308658764341,0.5318518518518518,7.553826797200514,3.0
1a7e660a3d56142063ed0f261af655ff,ZeroesNaive,{},"{""outlier_method"": ""clip"", ""outlier_threshold"": 4, ""outlier_position"": ""middle"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": null, ""transformation_param"": null, ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""DifferencedTransformer"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.452643000,0 days 00:00:00.000981000,0 days 00:00:00.000000000,0 days 00:00:00.453624000,0,,1,0,92.68968907274953,4.399999999999999,5.211376158496213,0.2332142857142857,1.4774057051513196,0.36222222222222217,92.68968907274956,4.3999999999999995,5.211376158496213,0.2332142857142857,1.4774057051513196,0.36222222222222217,8.539173281827413,1.0
d6a035e0d1433780ea1f3ae192288c11,ZeroesNaive,{},"{""outlier_method"": ""clip"", ""outlier_threshold"": 3, ""outlier_position"": ""middle"", ""fillna"": ""ffill"", ""transformation"": null, ""second_transformation"": ""SeasonalDifference"", ""transformation_param"": ""24"", ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""PctChangeTransformer"", ""discretization"": ""lower"", ""n_bins"": 25, ""context_slicer"": null}",0 days 00:00:01.021545000,0 days 00:00:00.000998000,0 days 00:00:00.000000000,0 days 00:00:01.022543000,0,,1,0,95.89540650527542,3.553045291039294,4.584327308009458,0.14714285714285702,1.7233610712277736,0.437037037037037,95.89540650527537,3.5530452910392945,4.584327308009456,0.14714285714285713,1.7233610712277736,0.437037037037037,8.05703598149443,2.0
477b9945769150ff046fd822588e091e,ZeroesNaive,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": null, ""fillna"": ""ffill"", ""transformation"": null, ""second_transformation"": ""RollingMean"", ""transformation_param"": ""14"", ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": ""DifferencedTransformer"", ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.346561000,0 days 00:00:00.000000000,0 days 00:00:00.001029000,0 days 00:00:00.347590000,0,,1,0,87.46794879700337,3.4250000000000016,4.56425844779991,0.25964285714285706,1.436122913311236,0.4455555555555556,87.46794879700337,3.4249999999999994,4.5642584477999115,0.2596428571428571,1.4361229133112354,0.4455555555555555,7.64002784686719,1.0
9a0ecaf562be60f4ace8140b8f972f2a,LastValueNaive,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": null, ""fillna"": ""median"", ""transformation"": null, ""second_transformation"": ""RollingMean"", ""transformation_param"": ""3"", ""detrend"": null, ""third_transformation"": ""DifferencedTransformer"", ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": null, ""n_bins"": null, ""context_slicer"": null}",0 days 00:00:00.386966000,0 days 00:00:00.012969000,0 days 00:00:00.048865000,0 days 00:00:00.448800000,0,,1,0,120.55210167083226,14.081786637737636,15.362576245378703,0.5357142857142859,3.952952484139721,0.4255555555555556,120.5521016708322,14.081786637737641,15.362576245378706,0.5357142857142858,3.952952484139721,0.4255555555555555,18.76640670941316,1.0
58a8c038c11d0bca5397410381d39989,LastValueNaive,{},"{""outlier_method"": null, ""outlier_threshold"": null, ""outlier_position"": ""first"", ""fillna"": ""fake date"", ""transformation"": null, ""second_transformation"": ""RollingMean"", ""transformation_param"": ""3"", ""detrend"": null, ""third_transformation"": null, ""transformation_param2"": null, ""fourth_transformation"": null, ""discretization"": ""upper"", ""n_bins"": 25, ""context_slicer"": null}",0 days 00:00:00.454787000,0 days 00:00:00.008976000,0 days 00:00:00.051892000,0 days 00:00:00.515655000,0,,1,0,89.88128362998245,4.008442857142858,5.013421043350557,0.4146428571428569,1.2777199804072494,0.4433333333333332,89.88128362998245,4.008442857142858,5.013421043350556,0.41464285714285715,1.2777199804072492,0.44333333333333336,8.185942381384818,1.0
edbeaaae033f1bd75c31391316a3e1f4,Ensemble,"{""model_name"": ""Best3"", ""models"": {""43c4d201e0a86008f28055d5648ae172"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": 10}""}, ""de71964c6ce720b1107ff0bede6a7c72"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Median\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": \""PowerTransformer\"", \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}, ""efdd69343ae27984096be094eb3e8dde"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Median\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}}}",{},0 days 00:00:00.000000000,0 days 00:00:01.184298000,0 days 00:00:00.000000000,0 days 00:00:01.184298000,1,,1,0,104.42907361250077,3.002619047619049,3.852842322619226,0.5728571428571431,0.5929579397392352,0.36222222222222217,104.42907361250077,3.0026190476190475,3.852842322619224,0.572857142857143,0.5929579397392353,0.36222222222222217,7.822368120102611,2.0
21f7e5c8ff02594aac72e2f09ab63e2b,Ensemble,"{""model_name"": ""Best3"", ""models"": {""b1f4f349a3174d027851224f796a3120"": {""Model"": ""GLS"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": null, \""fillna\"": \""fake date\"", \""transformation\"": \""QuantileTransformer\"", \""second_transformation\"": \""FixedRollingMean\"", \""transformation_param\"": \""10\"", \""detrend\"": null, \""third_transformation\"": \""RollingMean\"", \""transformation_param2\"": \""10\"", \""fourth_transformation\"": \""PCA\"", \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}, ""6aa6a9f3957ca760aece60a332fb6ac0"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\"", \""lag_1\"": 69, \""lag_2\"": 7}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": null, \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": \""SinTrend\"", \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}, ""43c4d201e0a86008f28055d5648ae172"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": 10}""}}}",{},0 days 00:00:00.000000000,0 days 00:00:05.707117000,0 days 00:00:00.000000000,0 days 00:00:05.707117000,1,,1,0,99.39931435714205,2.7791607066327946,3.608200340355531,0.44607142857142856,0.678148443089103,0.48703703703703705,99.39931435714205,2.7791607066327937,3.60820034035553,0.44607142857142856,0.6781484430891033,0.48703703703703705,7.387182954270044,6.0
a1ea31ad73d22b975455e4a6cf8d3a80,Ensemble,"{""model_name"": ""Best3"", ""models"": {""43c4d201e0a86008f28055d5648ae172"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\""}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": 10}""}, ""c3629d0c31549db073f7b686bf2a29b6"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""Median\"", \""lag_1\"": 12, \""lag_2\"": 7}"", ""TransformationParameters"": ""{\""outlier_method\"": null, \""outlier_threshold\"": null, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": null, \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": \""6ForecastLength\""}""}, ""7bc4f87cc502a2a059774b1bf17ebc3c"": {""Model"": ""GLS"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""outlier_method\"": \""clip\"", \""outlier_threshold\"": 4, \""outlier_position\"": \""first\"", \""fillna\"": \""fake date\"", \""transformation\"": null, \""second_transformation\"": null, \""transformation_param\"": null, \""detrend\"": \""Linear\"", \""third_transformation\"": null, \""transformation_param2\"": null, \""fourth_transformation\"": null, \""discretization\"": null, \""n_bins\"": null, \""context_slicer\"": null}""}}}",{},0 days 00:00:00.000000000,0 days 00:00:05.476730000,0 days 00:00:00.000000000,0 days 00:00:05.476730000,1,,1,0,99.52569348483732,2.820461501879606,3.61126298143483,0.6289285714285716,0.5712228901874201,0.5385185185185185,99.52569348483732,2.8204615018796075,3.6112629814348294,0.6289285714285715,0.5712228901874203,0.5385185185185184,7.405734737369196,6.0
